Date,Open,High,Low,Close,Adj Close,Volume
2011-06-09,118.040001,118.120003,117.709999,117.800003,101.151947,270500
2011-06-10,117.889999,118.080002,117.879997,117.919998,101.255020,434300
2011-06-13,117.699997,118.040001,117.699997,117.839996,101.186272,176000
2011-06-14,117.449997,117.459999,117.230003,117.290001,100.714005,138200
2011-06-15,117.550003,118.080002,117.529999,118.019997,101.340874,160100
2011-06-16,118.139999,118.300003,117.949997,118.139999,101.443924,313300
2011-06-17,118.040001,118.190002,117.989998,118.169998,101.469711,391100
2011-06-20,118.220001,118.220001,117.949997,118.110001,101.418137,256900
2011-06-21,118.000000,118.120003,117.900002,118.029999,101.349457,273200
2011-06-22,118.209999,118.290001,117.940002,118.070000,101.383766,115300
2011-06-23,118.379997,118.610001,118.110001,118.419998,101.684319,132100
2011-06-24,118.470001,118.870003,118.470001,118.790001,102.001991,73200
2011-06-27,118.849998,118.860001,118.430000,118.529999,101.778809,163400
2011-06-28,118.320000,118.370003,117.680000,117.790001,101.143333,221400
2011-06-29,117.589996,117.680000,117.250000,117.419998,100.825630,196600
2011-06-30,117.639999,117.639999,116.870003,117.099998,100.550903,506400
2011-07-01,117.029999,117.059998,116.550003,116.750000,100.407295,567900
2011-07-05,117.050003,117.320000,117.040001,117.320000,100.897446,224500
2011-07-06,117.519997,117.629997,117.379997,117.440002,101.000671,226400
2011-07-07,117.129997,117.150002,116.940002,117.050003,100.665291,283700
2011-07-08,117.750000,118.010002,117.750000,117.849998,101.353279,108100
2011-07-11,118.230003,118.430000,118.150002,118.360001,101.791901,423800
2011-07-12,118.419998,118.639999,118.209999,118.529999,101.938110,162700
2011-07-13,118.370003,118.660004,118.290001,118.629997,102.024109,233900
2011-07-14,118.360001,118.550003,118.290001,118.309998,101.748856,71800
2011-07-15,118.250000,119.000000,118.059998,118.599998,101.998268,52700
2011-07-18,118.650002,118.720001,118.529999,118.589996,101.989647,235800
2011-07-19,118.540001,118.739998,118.449997,118.739998,102.118668,190600
2011-07-20,118.540001,118.620003,118.430000,118.459999,101.877884,79200
2011-07-21,118.360001,118.440002,117.949997,118.169998,101.628532,216700
2011-07-22,118.300003,118.349998,118.190002,118.309998,101.748856,144500
2011-07-25,118.160004,118.440002,118.099998,118.180000,101.637047,191500
2011-07-26,118.239998,118.519997,118.239998,118.449997,101.869286,162000
2011-07-27,118.290001,118.489998,118.139999,118.290001,101.731697,157800
2011-07-28,118.489998,118.519997,118.339996,118.419998,101.843475,152800
2011-07-29,118.860001,119.320000,118.830002,119.290001,102.591698,196300
2011-08-01,119.050003,119.500000,119.050003,119.269997,102.736397,879700
2011-08-02,119.550003,119.870003,119.449997,119.809998,103.201546,203600
2011-08-03,119.720001,119.900002,119.650002,119.739998,103.141220,768100
2011-08-04,119.779999,120.529999,119.779999,120.480003,103.778671,437900
2011-08-05,119.940002,120.230003,119.540001,119.760002,103.158447,920000
2011-08-08,120.180000,120.669998,120.139999,120.470001,103.770081,321100
2011-08-09,120.110001,121.860001,120.059998,120.980003,104.209381,520100
2011-08-10,121.430000,122.370003,121.099998,121.559998,104.708961,286900
2011-08-11,121.230003,121.370003,120.809998,120.910004,104.149094,154300
2011-08-12,121.080002,121.300003,121.029999,121.230003,104.424706,151800
2011-08-15,121.199997,121.279999,120.989998,121.019997,104.243782,226600
2011-08-16,121.059998,121.430000,121.029999,121.300003,104.485001,279000
2011-08-17,121.370003,121.529999,121.209999,121.519997,104.674507,173500
2011-08-18,121.930000,122.089996,121.489998,121.620003,104.760635,185600
2011-08-19,121.589996,121.589996,121.379997,121.529999,104.683151,253700
2011-08-22,121.230003,121.510002,121.230003,121.500000,104.657249,117000
2011-08-23,121.290001,121.559998,121.290001,121.309998,104.493629,97700
2011-08-24,121.150002,121.180000,120.800003,120.800003,104.054314,156500
2011-08-25,121.110001,121.339996,121.050003,121.190002,104.390244,63300
2011-08-26,121.430000,121.660004,121.349998,121.440002,104.605591,81200
2011-08-29,121.110001,121.239998,121.070000,121.180000,104.381630,72300
2011-08-30,121.430000,121.680000,121.389999,121.400002,104.571129,148000
2011-08-31,121.620003,121.620003,121.260002,121.279999,104.467743,821700
2011-09-01,121.330002,121.529999,121.000000,121.529999,104.824875,243000
2011-09-02,121.730003,121.809998,121.570000,121.699997,104.971466,274000
2011-09-06,121.800003,121.809998,121.550003,121.610001,104.893875,388700
2011-09-07,121.570000,121.669998,121.449997,121.540001,104.833496,116800
2011-09-08,121.709999,121.790001,121.540001,121.739998,105.006004,176100
2011-09-09,121.910004,122.080002,121.849998,122.050003,105.273415,100600
2011-09-12,121.940002,121.959999,121.720001,121.730003,104.997391,152900
2011-09-13,121.699997,121.760002,121.529999,121.660004,104.937035,167500
2011-09-14,121.709999,121.820000,121.459999,121.599998,104.885246,98100
2011-09-15,121.230003,121.370003,121.139999,121.370003,104.686852,93900
2011-09-16,121.269997,121.459999,121.180000,121.400002,104.712730,75100
2011-09-19,121.879997,121.989998,121.830002,121.870003,105.118164,80800
2011-09-20,121.830002,121.919998,121.790001,121.889999,105.135353,118300
2011-09-21,121.910004,122.239998,121.580002,121.870003,105.118164,155200
2011-09-22,122.199997,122.330002,122.070000,122.220001,105.419991,938500
2011-09-23,122.129997,122.209999,121.779999,121.839996,105.092224,158500
2011-09-26,121.660004,121.790001,121.540001,121.620003,104.902496,115600
2011-09-27,121.209999,121.370003,121.209999,121.370003,104.686852,157500
2011-09-28,121.260002,121.349998,121.029999,121.339996,104.661011,230000
2011-09-29,121.199997,121.379997,121.150002,121.250000,104.583405,305800
2011-09-30,121.510002,121.570000,121.339996,121.480003,104.781776,200100
2011-10-03,121.489998,121.839996,121.430000,121.790001,105.174698,782600
2011-10-04,121.870003,121.919998,121.540001,121.570000,104.984680,231900
2011-10-05,121.489998,121.489998,121.260002,121.320000,104.768768,145600
2011-10-06,121.190002,121.239998,121.010002,121.019997,104.509697,91000
2011-10-07,120.730003,120.849998,120.610001,120.680000,104.216103,803000
2011-10-10,120.449997,120.449997,119.940002,120.339996,103.922455,317100
2011-10-11,120.389999,120.440002,120.269997,120.349998,103.931145,174600
2011-10-12,120.099998,120.290001,120.029999,120.269997,103.862045,2110600
2011-10-13,120.440002,120.709999,120.440002,120.510002,104.069298,505000
2011-10-14,120.320000,120.519997,120.250000,120.419998,103.991592,107900
2011-10-17,120.500000,120.750000,120.500000,120.650002,104.190193,136100
2011-10-18,120.790001,120.959999,120.629997,120.779999,104.302429,161700
2011-10-19,120.680000,120.910004,120.660004,120.830002,104.345650,179000
2011-10-20,120.739998,121.019997,120.580002,120.739998,104.267853,124900
2011-10-21,120.660004,120.809998,120.519997,120.680000,104.216103,653900
2011-10-24,120.660004,120.660004,120.529999,120.599998,104.147041,217300
2011-10-25,120.580002,121.150002,120.580002,121.120003,104.596130,273700
2011-10-26,120.910004,121.029999,120.660004,120.699997,104.233376,271800
2011-10-27,120.400002,120.529999,120.029999,120.139999,103.749756,259700
2011-10-28,120.379997,120.620003,120.379997,120.519997,104.077950,196800
2011-10-31,120.959999,121.309998,120.919998,121.309998,104.760117,102100
2011-11-01,121.500000,121.680000,121.339996,121.610001,105.152641,1812000
2011-11-02,121.400002,121.709999,121.400002,121.629997,105.170082,865300
2011-11-03,121.339996,121.550003,121.339996,121.470001,105.031662,505700
2011-11-04,121.470001,121.690002,121.459999,121.559998,105.109474,449300
2011-11-07,121.510002,121.800003,121.489998,121.550003,105.100822,333500
2011-11-08,121.559998,121.669998,121.360001,121.410004,104.979729,50700
2011-11-09,121.709999,121.849998,121.559998,121.680000,105.213257,190300
2011-11-10,121.529999,121.699997,121.339996,121.559998,105.109474,172900
2011-11-11,121.370003,121.400002,121.209999,121.339996,104.919243,201600
2011-11-14,121.500000,121.699997,121.500000,121.639999,105.178612,529800
2011-11-15,121.660004,121.769997,121.470001,121.550003,105.100822,168100
2011-11-16,121.699997,121.709999,121.559998,121.669998,105.204597,166400
2011-11-17,121.519997,121.820000,121.480003,121.779999,105.299728,419100
2011-11-18,121.650002,121.680000,121.419998,121.500000,105.057594,227200
2011-11-21,121.620003,121.720001,121.570000,121.580002,105.126732,331900
2011-11-22,121.639999,121.760002,121.500000,121.750000,105.273750,637800
2011-11-23,121.629997,121.919998,121.620003,121.879997,105.386147,308400
2011-11-25,121.730003,121.750000,121.610001,121.660004,105.195992,59300
2011-11-28,121.260002,121.800003,121.260002,121.680000,105.213257,210700
2011-11-29,121.510002,121.699997,121.379997,121.610001,105.152641,289100
2011-11-30,121.410004,121.529999,121.339996,121.430000,104.997078,335900
2011-12-01,121.250000,121.410004,121.150002,121.309998,105.005722,2562400
2011-12-02,121.180000,121.570000,121.129997,121.550003,105.213470,497800
2011-12-05,121.250000,121.540001,121.250000,121.470001,105.144241,353900
2011-12-06,121.349998,121.480003,121.309998,121.449997,105.126892,257100
2011-12-07,121.540001,121.769997,121.510002,121.669998,105.317322,117700
2011-12-08,121.680000,121.970001,121.620003,121.910004,105.525078,314000
2011-12-09,121.919998,121.959999,121.680000,121.709999,105.352036,114600
2011-12-12,121.809998,121.930000,121.809998,121.820000,105.447212,212700
2011-12-13,121.730003,122.000000,121.690002,121.930000,105.542427,112800
2011-12-14,121.870003,122.040001,121.870003,122.000000,105.602989,92700
2011-12-15,121.849998,122.010002,121.809998,121.910004,105.525078,331200
2011-12-16,122.010002,122.250000,122.010002,122.230003,105.802086,196800
2011-12-19,122.129997,122.260002,122.129997,122.220001,105.793434,693100
2011-12-20,122.050003,122.050003,121.870003,121.930000,105.542427,96400
2011-12-21,121.989998,122.239998,121.690002,121.690002,105.334625,99000
2011-12-22,121.790001,121.870003,121.650002,121.739998,105.377960,165000
2011-12-23,121.570000,121.610001,121.330002,121.449997,105.126892,110100
2011-12-27,121.349998,121.400002,121.269997,121.339996,105.136436,88400
2011-12-28,121.440002,121.690002,121.440002,121.660004,105.413727,97900
2011-12-29,121.660004,121.839996,121.550003,121.760002,105.500336,96800
2011-12-30,121.889999,122.059998,121.870003,122.040001,105.742981,112700
2012-01-03,121.750000,121.820000,121.589996,121.680000,105.431053,2258000
2012-01-04,121.739998,121.750000,121.540001,121.639999,105.396393,424400
2012-01-05,121.690002,121.860001,121.620003,121.669998,105.422371,332800
2012-01-06,121.709999,121.910004,121.709999,121.900002,105.621666,143400
2012-01-09,121.870003,122.040001,121.839996,121.889999,105.612976,273700
2012-01-10,121.809998,121.970001,121.739998,121.839996,105.569633,128400
2012-01-11,121.970001,122.110001,121.949997,122.089996,105.786270,205700
2012-01-12,122.059998,122.080002,121.980003,122.029999,105.734291,120500
2012-01-13,122.279999,122.379997,122.239998,122.279999,105.950928,103400
2012-01-17,122.279999,122.360001,122.220001,122.300003,105.968239,90000
2012-01-18,122.349998,122.360001,122.139999,122.220001,105.898918,126200
2012-01-19,122.080002,122.139999,121.800003,121.860001,105.586998,203900
2012-01-20,121.800003,121.870003,121.690002,121.760002,105.500336,125200
2012-01-23,121.589996,121.650002,121.540001,121.639999,105.396393,105900
2012-01-24,121.650002,121.730003,121.570000,121.730003,105.474373,168600
2012-01-25,121.699997,122.370003,121.669998,122.199997,105.881622,135700
2012-01-26,122.440002,122.519997,122.400002,122.470001,106.115562,184800
2012-01-27,122.550003,122.629997,122.440002,122.550003,106.184860,74000
2012-01-30,122.750000,122.769997,122.650002,122.669998,106.288834,138700
2012-01-31,122.620003,122.839996,122.620003,122.809998,106.410149,628500
2012-02-01,122.639999,122.639999,122.459999,122.570000,106.311264,1986100
2012-02-02,122.529999,122.660004,122.519997,122.620003,106.354622,239300
2012-02-03,122.360001,122.389999,122.220001,122.269997,106.051033,145500
2012-02-06,122.290001,122.449997,122.250000,122.410004,106.172531,479600
2012-02-07,122.220001,122.230003,122.050003,122.110001,105.912331,406500
2012-02-08,122.070000,122.160004,122.029999,122.089996,105.894928,91700
2012-02-09,121.970001,122.029999,121.790001,121.910004,105.738815,73900
2012-02-10,122.120003,122.220001,122.050003,122.190002,105.981689,84500
2012-02-13,122.070000,122.199997,121.989998,122.070000,105.877632,111400
2012-02-14,122.110001,122.190002,122.019997,122.120003,105.920937,313700
2012-02-15,122.070000,122.309998,122.050003,122.230003,106.016357,237300
2012-02-16,122.080002,122.120003,121.830002,121.870003,105.704102,226400
2012-02-17,121.720001,121.889999,121.699997,121.860001,105.695427,109300
2012-02-21,121.750000,121.760002,121.559998,121.639999,105.504639,60900
2012-02-22,121.739998,121.940002,121.709999,121.919998,105.747490,90500
2012-02-23,121.860001,121.989998,121.760002,121.930000,105.756180,108400
2012-02-24,121.879997,121.930000,121.820000,121.830002,105.669380,217800
2012-02-27,122.139999,122.190002,122.059998,122.080002,105.886299,177600
2012-02-28,122.209999,122.239998,122.099998,122.110001,105.912331,78000
2012-02-29,122.150002,122.150002,121.830002,121.919998,105.747490,481200
2012-03-01,121.620003,121.750000,121.550003,121.690002,105.643311,185800
2012-03-02,121.830002,122.089996,121.820000,122.040001,105.947182,100400
2012-03-05,121.959999,121.989998,121.809998,121.879997,105.808266,198900
2012-03-06,122.089996,122.169998,122.050003,122.110001,106.007942,100900
2012-03-07,122.059998,122.089996,121.970001,122.000000,105.912437,84300
2012-03-08,121.940002,122.000000,121.779999,121.820000,105.756187,106100
2012-03-09,121.790001,121.820000,121.660004,121.809998,105.747467,140700
2012-03-12,121.870003,121.870003,121.680000,121.709999,105.660706,142400
2012-03-13,121.559998,121.580002,121.239998,121.239998,105.252647,205600
2012-03-14,121.000000,121.000000,120.489998,120.559998,104.662338,158300
2012-03-15,120.510002,120.779999,120.510002,120.680000,104.766479,133500
2012-03-16,120.349998,120.570000,120.330002,120.570000,104.671021,98300
2012-03-19,120.400002,120.480003,120.110001,120.209999,104.358444,156000
2012-03-20,120.250000,120.339996,120.019997,120.120003,104.280319,102600
2012-03-21,120.379997,120.510002,120.300003,120.470001,104.584183,70400
2012-03-22,120.650002,120.720001,120.559998,120.589996,104.688332,52200
2012-03-23,120.730003,120.870003,120.709999,120.779999,104.853294,64700
2012-03-26,120.790001,120.879997,120.620003,120.849998,104.914063,177300
2012-03-27,120.930000,121.199997,120.849998,121.169998,105.191849,78800
2012-03-28,121.089996,121.250000,121.050003,121.080002,105.113739,50800
2012-03-29,121.250000,121.309998,121.129997,121.300003,105.304749,89700
2012-03-30,121.290001,121.360001,121.019997,121.099998,105.131126,148500
2012-04-02,121.129997,121.220001,121.070000,121.120003,105.246681,220100
2012-04-03,121.199997,121.309998,120.639999,120.660004,104.846985,71200
2012-04-04,120.930000,121.019997,120.889999,120.959999,105.107658,154500
2012-04-05,121.239998,121.279999,121.120003,121.239998,105.350945,81800
2012-04-09,121.820000,121.889999,121.790001,121.800003,105.837570,333100
2012-04-10,121.879997,122.110001,121.809998,122.029999,106.037422,419400
2012-04-11,121.900002,121.949997,121.790001,121.910004,105.933121,258900
2012-04-12,121.959999,121.959999,121.760002,121.800003,105.837570,152800
2012-04-13,121.949997,122.110001,121.940002,122.040001,106.046127,105800
2012-04-16,122.019997,122.239998,122.019997,122.120003,106.115616,888800
2012-04-17,122.010002,122.059998,121.959999,122.019997,106.028709,173100
2012-04-18,122.110001,122.129997,122.050003,122.080002,106.080849,84600
2012-04-19,122.139999,122.190002,122.099998,122.150002,106.141708,82100
2012-04-20,122.010002,122.139999,122.000000,122.110001,106.106964,57900
2012-04-23,122.269997,122.320000,122.260002,122.300003,106.272034,207300
2012-04-24,122.239998,122.279999,122.129997,122.160004,106.150398,116000
2012-04-25,122.000000,122.180000,121.910004,122.150002,106.141708,67900
2012-04-26,122.339996,122.360001,122.250000,122.320000,106.289421,83200
2012-04-27,122.260002,122.370003,122.260002,122.349998,106.315491,68800
2012-04-30,122.370003,122.459999,122.349998,122.430000,106.384979,124000
2012-05-01,122.370003,122.389999,122.160004,122.260002,106.333702,5380600
2012-05-02,122.370003,122.370003,122.250000,122.300003,106.368446,451900
2012-05-03,122.190002,122.349998,122.190002,122.309998,106.377167,137000
2012-05-04,122.449997,122.550003,122.440002,122.480003,106.525017,242700
2012-05-07,122.570000,122.570000,122.480003,122.510002,106.551117,161000
2012-05-08,122.580002,122.720001,122.580002,122.589996,106.620720,320500
2012-05-09,122.760002,122.779999,122.599998,122.639999,106.664207,139000
2012-05-10,122.559998,122.570000,122.459999,122.570000,106.603271,81100
2012-05-11,122.680000,122.720001,122.610001,122.709999,106.725067,74000
2012-05-14,122.830002,122.919998,122.790001,122.870003,106.864204,121900
2012-05-15,122.820000,122.839996,122.750000,122.790001,106.794670,135000
2012-05-16,122.620003,122.830002,122.599998,122.790001,106.794670,154800
2012-05-17,122.680000,122.879997,122.680000,122.830002,106.829414,215600
2012-05-18,122.660004,122.860001,122.660004,122.809998,106.812027,151200
2012-05-21,122.730003,122.830002,122.720001,122.790001,106.794670,189700
2012-05-22,122.629997,122.699997,122.580002,122.690002,106.707649,165700
2012-05-23,122.800003,122.889999,122.750000,122.800003,106.803345,156000
2012-05-24,122.669998,122.739998,122.620003,122.650002,106.672844,80400
2012-05-25,122.760002,122.790001,122.709999,122.790001,106.794670,127000
2012-05-29,122.800003,122.849998,122.690002,122.699997,106.716362,216700
2012-05-30,122.989998,123.169998,122.940002,123.160004,107.116463,302300
2012-05-31,123.209999,123.459999,123.160004,123.349998,107.281685,1803700
2012-06-01,123.449997,123.580002,123.419998,123.480003,107.487137,554600
2012-06-04,123.239998,123.290001,123.089996,123.110001,107.165054,461400
2012-06-05,123.099998,123.209999,122.989998,123.080002,107.138931,168400
2012-06-06,123.050003,123.070000,122.730003,122.769997,106.869072,239100
2012-06-07,122.739998,122.889999,122.720001,122.879997,106.964836,251500
2012-06-08,123.129997,123.129997,122.870003,122.900002,106.982231,84700
2012-06-11,122.809998,123.120003,122.809998,123.000000,107.069305,227900
2012-06-12,122.879997,122.940002,122.690002,122.699997,106.808151,123700
2012-06-13,122.849998,122.980003,122.779999,122.959999,107.034462,132900
2012-06-14,122.879997,122.970001,122.760002,122.820000,106.912605,141800
2012-06-15,123.059998,123.129997,123.000000,123.129997,107.182472,154700
2012-06-18,123.110001,123.120003,122.980003,123.089996,107.147636,122600
2012-06-19,122.980003,122.980003,122.839996,122.959999,107.034462,836200
2012-06-20,122.779999,122.910004,122.639999,122.750000,106.851631,151800
2012-06-21,122.760002,122.940002,122.760002,122.849998,106.938721,123100
2012-06-22,122.709999,122.750000,122.669998,122.699997,106.808151,938900
2012-06-25,122.879997,122.949997,122.870003,122.930000,107.008369,1014300
2012-06-26,122.820000,122.910004,122.779999,122.860001,106.947403,192700
2012-06-27,122.889999,122.930000,122.779999,122.930000,107.008369,251900
2012-06-28,123.099998,123.160004,123.059998,123.089996,107.147636,132100
2012-06-29,122.800003,123.010002,122.800003,123.000000,107.069305,585000
2012-07-02,123.019997,123.230003,122.970001,123.110001,107.249626,7155800
2012-07-03,123.059998,123.080002,122.970001,122.980003,107.136391,242300
2012-07-05,123.029999,123.150002,123.019997,123.089996,107.232178,443900
2012-07-06,123.239998,123.309998,123.230003,123.250000,107.371590,339900
2012-07-09,123.320000,123.400002,123.309998,123.370003,107.476143,139600
2012-07-10,123.370003,123.419998,123.360001,123.389999,107.493553,202100
2012-07-11,123.440002,123.500000,123.300003,123.330002,107.441284,72300
2012-07-12,123.419998,123.449997,123.370003,123.400002,107.502274,98300
2012-07-13,123.419998,123.419998,123.290001,123.419998,107.519676,122000
2012-07-16,123.610001,123.669998,123.570000,123.580002,107.659119,52300
2012-07-17,123.540001,123.589996,123.459999,123.480003,107.571930,51500
2012-07-18,123.570000,123.620003,123.529999,123.570000,107.650406,68100
2012-07-19,123.589996,123.639999,123.500000,123.519997,107.606789,708100
2012-07-20,123.639999,123.779999,123.639999,123.739998,107.798439,63500
2012-07-23,123.839996,123.860001,123.760002,123.820000,107.868149,2361900
2012-07-24,123.760002,123.940002,123.739998,123.889999,107.929115,136100
2012-07-25,123.870003,123.910004,123.790001,123.900002,107.937851,81700
2012-07-26,123.830002,123.860001,123.750000,123.769997,107.824600,871900
2012-07-27,123.559998,123.580002,123.279999,123.419998,107.519676,109100
2012-07-30,123.459999,123.629997,123.419998,123.620003,107.693924,91000
2012-07-31,123.730003,123.779999,123.589996,123.760002,107.815918,868100
2012-08-01,123.550003,123.720001,123.389999,123.489998,107.659836,7393600
2012-08-02,123.570000,123.739998,123.550003,123.620003,107.773178,310300
2012-08-03,123.389999,123.419998,123.199997,123.300003,107.494148,133300
2012-08-06,123.379997,123.470001,123.330002,123.379997,107.563911,1017300
2012-08-07,123.139999,123.180000,123.019997,123.089996,107.311111,188000
2012-08-08,123.059998,123.110001,122.919998,122.949997,107.189034,316100
2012-08-09,122.900002,122.989998,122.809998,122.959999,107.197784,174200
2012-08-10,123.150002,123.160004,123.059998,123.070000,107.293625,107400
2012-08-13,123.080002,123.180000,123.080002,123.099998,107.319794,130200
2012-08-14,122.900002,122.949997,122.870003,122.879997,107.128006,163100
2012-08-15,122.730003,122.739998,122.589996,122.610001,106.892639,109800
2012-08-16,122.599998,122.660004,122.400002,122.470001,106.770599,193000
2012-08-17,122.559998,122.639999,122.540001,122.589996,106.875221,107800
2012-08-20,122.559998,122.660004,122.550003,122.639999,106.918793,112100
2012-08-21,122.580002,122.680000,122.459999,122.660004,106.936226,100100
2012-08-22,122.860001,123.150002,122.839996,123.110001,107.328537,160700
2012-08-23,123.239998,123.300003,123.180000,123.209999,107.415710,203800
2012-08-24,123.260002,123.320000,123.129997,123.139999,107.354706,103400
2012-08-27,123.230003,123.309998,123.230003,123.279999,107.476776,241200
2012-08-28,123.309998,123.389999,123.279999,123.290001,107.485458,117100
2012-08-29,123.300003,123.300003,123.190002,123.290001,107.485458,104600
2012-08-30,123.430000,123.500000,123.379997,123.459999,107.633659,102500
2012-08-31,123.430000,123.830002,123.430000,123.820000,107.947525,983600
2012-09-04,123.660004,123.730003,123.529999,123.570000,107.788818,7929400
2012-09-05,123.559998,123.650002,123.540001,123.589996,107.806190,214000
2012-09-06,123.370003,123.370003,123.220001,123.260002,107.518349,778900
2012-09-07,123.660004,123.660004,123.400002,123.400002,107.640472,313800
2012-09-10,123.459999,123.480003,123.330002,123.419998,107.657928,301800
2012-09-11,123.400002,123.410004,123.309998,123.339996,107.588135,59000
2012-09-12,123.190002,123.220001,123.129997,123.169998,107.439880,104200
2012-09-13,123.349998,123.459999,122.959999,123.410004,107.649178,401800
2012-09-14,123.180000,123.190002,122.959999,122.980003,107.274139,462500
2012-09-17,123.010002,123.089996,123.000000,123.000000,107.291603,469300
2012-09-18,123.190002,123.239998,123.110001,123.139999,107.413719,85400
2012-09-19,123.230003,123.269997,123.150002,123.199997,107.466049,56700
2012-09-20,123.339996,123.389999,123.160004,123.220001,107.483467,85000
2012-09-21,123.160004,123.349998,123.160004,123.349998,107.596870,81900
2012-09-24,123.400002,123.459999,123.339996,123.410004,107.649178,434800
2012-09-25,123.370003,123.489998,123.279999,123.470001,107.701538,69300
2012-09-26,123.529999,123.699997,123.529999,123.699997,107.902161,78500
2012-09-27,123.570000,123.680000,123.570000,123.650002,107.858566,77100
2012-09-28,123.730003,123.790001,123.660004,123.720001,107.919601,75800
2012-10-01,123.650002,123.709999,123.570000,123.680000,107.939682,244400
2012-10-02,123.599998,123.720001,123.599998,123.699997,107.957115,96600
2012-10-03,123.690002,123.760002,123.669998,123.750000,108.000748,156500
2012-10-04,123.650002,123.730003,123.589996,123.589996,107.861122,119900
2012-10-05,123.419998,123.459999,123.360001,123.379997,107.677841,63500
2012-10-08,123.519997,123.599998,123.510002,123.559998,107.834930,58800
2012-10-09,123.410004,123.500000,123.370003,123.440002,107.730240,1127200
2012-10-10,123.330002,123.500000,123.309998,123.489998,107.773857,61600
2012-10-11,123.320000,123.480003,123.300003,123.480003,107.765099,50200
2012-10-12,123.459999,123.580002,123.430000,123.510002,107.791306,45400
2012-10-15,123.430000,123.510002,123.430000,123.470001,107.756409,36900
2012-10-16,123.379997,123.379997,123.279999,123.300003,107.608055,85200
2012-10-17,123.150002,123.150002,122.879997,122.919998,107.276421,73300
2012-10-18,122.919998,122.970001,122.800003,122.820000,107.189102,37200
2012-10-19,122.849998,123.029999,122.849998,123.000000,107.346230,49700
2012-10-22,122.820000,122.879997,122.800003,122.800003,107.171722,63000
2012-10-23,122.900002,123.010002,122.900002,123.010002,107.354958,73700
2012-10-24,122.919998,123.040001,122.889999,122.989998,107.337502,43300
2012-10-25,122.650002,122.830002,122.639999,122.730003,107.110580,49700
2012-10-26,122.900002,123.040001,122.900002,123.029999,107.372429,50400
2012-10-31,123.080002,123.290001,123.080002,123.250000,107.564407,79800
2012-11-01,123.180000,123.209999,123.099998,123.150002,107.477173,8769800
2012-11-02,123.050003,123.199997,123.029999,123.169998,107.494591,219700
2012-11-05,123.269997,123.370003,123.269997,123.320000,107.625504,333000
2012-11-06,123.279999,123.300003,123.029999,123.029999,107.372429,90000
2012-11-07,123.550003,123.580002,123.449997,123.459999,107.747673,250900
2012-11-08,123.489998,123.680000,123.459999,123.669998,107.930916,102000
2012-11-09,123.629997,123.699997,123.559998,123.660004,107.922249,197200
2012-11-12,123.660004,123.720001,123.620003,123.720001,107.974594,90100
2012-11-13,123.739998,123.769997,123.680000,123.769997,108.018211,555500
2012-11-14,123.629997,123.779999,123.610001,123.750000,108.000748,87300
2012-11-15,123.709999,123.820000,123.660004,123.779999,108.026970,311400
2012-11-16,123.730003,123.889999,123.730003,123.830002,108.070572,105000
2012-11-19,123.660004,123.730003,123.660004,123.720001,107.974594,118100
2012-11-20,123.639999,123.660004,123.529999,123.540001,107.817505,151900
2012-11-21,123.430000,123.480003,123.400002,123.449997,107.738968,160900
2012-11-23,123.360001,123.459999,123.360001,123.419998,107.712769,28200
2012-11-26,123.489998,123.589996,123.489998,123.510002,107.791306,88700
2012-11-27,123.510002,123.629997,123.510002,123.629997,107.895988,255300
2012-11-28,123.709999,123.760002,123.669998,123.720001,107.974594,94000
2012-11-29,123.730003,123.790001,123.680000,123.760002,108.009544,89600
2012-11-30,123.839996,123.870003,123.800003,123.839996,108.079346,91400
2012-12-03,123.660004,123.760002,123.639999,123.750000,108.051353,389500
2012-12-04,123.760002,123.820000,123.750000,123.790001,108.086334,111300
2012-12-05,123.879997,123.940002,123.839996,123.870003,108.156166,176500
2012-12-06,123.930000,123.970001,123.889999,123.889999,108.173630,108300
2012-12-07,123.769997,123.870003,123.750000,123.790001,108.086334,118200
2012-12-10,123.830002,123.870003,123.779999,123.830002,108.121223,115300
2012-12-11,123.720001,123.760002,123.660004,123.739998,108.042625,132100
2012-12-12,123.690002,123.760002,123.570000,123.599998,107.920410,454700
2012-12-13,123.540001,123.550003,123.419998,123.419998,107.763252,198800
2012-12-14,123.470001,123.529999,123.459999,123.489998,107.824394,133400
2012-12-17,123.449997,123.449997,123.209999,123.220001,107.588646,196200
2012-12-18,123.209999,123.230003,123.000000,123.000000,107.396576,352700
2012-12-19,123.080002,123.230003,123.080002,123.110001,107.492569,219000
2012-12-20,123.169998,123.209999,123.059998,123.080002,107.466370,143600
2012-12-21,123.290001,123.330002,123.220001,123.239998,107.606049,198700
2012-12-24,123.169998,123.199997,123.150002,123.190002,107.562439,61300
2012-12-26,123.160004,123.220001,123.150002,123.190002,107.617477,162000
2012-12-27,123.160004,123.410004,123.160004,123.330002,107.739754,106200
2012-12-28,123.459999,123.470001,123.379997,123.430000,107.827103,128000
2012-12-31,123.410004,123.430000,122.910004,123.220001,107.643684,196600
2013-01-02,123.110001,123.180000,123.089996,123.139999,107.573814,10828000
2013-01-03,123.110001,123.139999,122.839996,122.860001,107.329124,296000
2013-01-04,122.809998,122.879997,122.739998,122.860001,107.329124,135800
2013-01-07,122.900002,122.919998,122.839996,122.900002,107.364098,253500
2013-01-08,122.940002,123.050003,122.940002,123.040001,107.486458,251500
